Word:  nmf.py , Score:  0.413031674251 , List:  2 , Reps:  19
Word:  ax.view_init , Score:  0.00762605827696 , List:  2 , Reps:  3
Word:  data.target , Score:  0.00762398045288 , List:  3 , Reps:  3
Word:  manifold.locallylinearembedding , Score:  0.00762000196295 , List:  4 , Reps:  7
Word:  ridge.fit , Score:  0.00761408577801 , List:  1 , Reps:  1
Word:  ridge.predict , Score:  0.00761408577801 , List:  1 , Reps:  1
Word:  x_new.shape , Score:  0.00761015077732 , List:  2 , Reps:  2
Word:  sklearn.feature_extraction.text.tfidftransformer , Score:  0.00757969514667 , List:  1 , Reps:  1
Word:  ax.set_xlabel , Score:  0.00757769417595 , List:  2 , Reps:  4
Word:  ax.set_ylabel , Score:  0.00757769417595 , List:  2 , Reps:  4
Word:  neigh.radius_neighbors , Score:  0.00756496115089 , List:  4 , Reps:  4
Word:  digits.data.shape , Score:  0.00756454341801 , List:  2 , Reps:  3
Word:  np.logical_or , Score:  0.00755920948411 , List:  1 , Reps:  1
Word:  subplot.scatter , Score:  0.00754731057105 , List:  1 , Reps:  2
Word:  subplot.contourf , Score:  0.00754731057105 , List:  1 , Reps:  2
Word:  datetime.now , Score:  0.00752219210759 , List:  3 , Reps:  5
Word:  metrics.pairwise.pairwise_distances , Score:  0.00751211762852 , List:  3 , Reps:  3
Word:  metrics.fbeta_score , Score:  0.00747836232385 , List:  1 , Reps:  1
Word:  metrics.zero_one_score , Score:  0.00747836232385 , List:  1 , Reps:  1
Word:  metrics.hinge_loss , Score:  0.00747836232385 , List:  1 , Reps:  1
Word:  metrics.precision_recall_curve , Score:  0.00747836232385 , List:  1 , Reps:  1
Word:  metrics.precision_recall_fscore_support , Score:  0.00747836232385 , List:  1 , Reps:  1
Word:  metrics.zero_one , Score:  0.00747836232385 , List:  1 , Reps:  1
Word:  sklearn.multiclass.outputcodeclassifier , Score:  0.0074451841414 , List:  1 , Reps:  1
Word:  j.c , Score:  0.00741805166129 , List:  2 , Reps:  2
Word:  j.b , Score:  0.00741805166129 , List:  2 , Reps:  2
Word:  logistic.fit , Score:  0.00741578061733 , List:  2 , Reps:  2
Word:  sklearn.neighbors.kneighborsclassier , Score:  0.00741489284582 , List:  2 , Reps:  9
Word:  neighbors.kneighborsclassifier , Score:  0.00739554595085 , List:  4 , Reps:  4
Word:  datasets.make_classication , Score:  0.00738619940789 , List:  1 , Reps:  1
Word:  plot_iris_dataset.py , Score:  0.00738619940789 , List:  1 , Reps:  1
Word:  sklearn.linear_model.sparse.sgdclassifier , Score:  0.0073732183896 , List:  1 , Reps:  1
Word:  x.toarray , Score:  0.0073439229736 , List:  2 , Reps:  2
Word:  np.sqrt , Score:  0.00733774737693 , List:  14 , Reps:  23
Word:  www.csie.ntu.edu.tw , Score:  0.00733598771985 , List:  8 , Reps:  8
Word:  decomposition.sparse_encode , Score:  0.00728651733315 , List:  4 , Reps:  4
Word:  np.sum , Score:  0.00727682044242 , List:  12 , Reps:  16
Word:  x_sparse.toarray , Score:  0.00726848771719 , List:  2 , Reps:  2
Word:  plot_cv_diabetes.py , Score:  0.00725798832208 , List:  2 , Reps:  2
Word:  gaussian_process.correlation_models.generalized_exponential , Score:  0.00723962254302 , List:  1 , Reps:  1
Word:  gaussian_process.correlation_models.pure_nugget , Score:  0.00723962254302 , List:  1 , Reps:  1
Word:  gaussian_process.correlation_models.cubic , Score:  0.00723962254302 , List:  1 , Reps:  1
Word:  gaussian_process.correlation_models.squared_exponential , Score:  0.00723962254302 , List:  1 , Reps:  1
Word:  gaussian_process.regression_models.linear , Score:  0.00723962254302 , List:  1 , Reps:  1
Word:  gaussian_process.correlation_models.linear , Score:  0.00723962254302 , List:  1 , Reps:  1
Word:  gaussian_process.correlation_models.absolute_exponential , Score:  0.00723962254302 , List:  1 , Reps:  1
Word:  gaussian_process.regression_models.quadratic , Score:  0.00723962254302 , List:  1 , Reps:  1
Word:  gaussian_process.regression_models.constant , Score:  0.00723962254302 , List:  1 , Reps:  1
Word:  preprocessing.normalizer , Score:  0.00723870809104 , List:  2 , Reps:  2
Word:  svm.svc , Score:  0.00723372223601 , List:  39 , Reps:  46
Word:  timescale.plot , Score:  0.0072236945424 , List:  1 , Reps:  3
Word:  cross_validation.check_cv , Score:  0.00720233693336 , List:  1 , Reps:  1
Word:  cross_validation.permutation_test_score , Score:  0.00720233693336 , List:  1 , Reps:  1
Word:  clf.coef , Score:  0.00717717668962 , List:  22 , Reps:  28
Word:  np.linspace , Score:  0.00717695391386 , List:  36 , Reps:  61
Word:  np.concatenate , Score:  0.00716532699371 , List:  6 , Reps:  11
Word:  iris.target , Score:  0.00716293146627 , List:  45 , Reps:  52
Word:  np.random.randint , Score:  0.00715917921806 , List:  6 , Reps:  7
Word:  np.hstack , Score:  0.00715184096082 , List:  6 , Reps:  8
Word:  image.img_to_graph , Score:  0.00713178523521 , List:  2 , Reps:  3
Word:  sklearn.cross_validation.leaveoneout , Score:  0.00712615446513 , List:  4 , Reps:  5
Word:  preprocessing.scaler , Score:  0.00709398440738 , List:  2 , Reps:  2
Word:  oscorespls.t , Score:  0.00708675889135 , List:  1 , Reps:  1
Word:  dataset.data , Score:  0.00707330359248 , List:  4 , Reps:  5
Word:  ax.scatter , Score:  0.00706717905518 , List:  5 , Reps:  11
Word:  cluster.dbscan , Score:  0.00706067109931 , List:  3 , Reps:  3
Word:  linear_model.sgdregressor , Score:  0.00705815011676 , List:  2 , Reps:  2
Word:  iris.target.shape , Score:  0.00705102733392 , List:  1 , Reps:  1
Word:  coefs.append , Score:  0.0069922687728 , List:  1 , Reps:  1
Word:  ax.set_xscale , Score:  0.0069922687728 , List:  1 , Reps:  1
Word:  ax.get_xlim , Score:  0.0069922687728 , List:  1 , Reps:  1
Word:  mixture.gmm , Score:  0.00697707729055 , List:  7 , Reps:  7
Word:  plot_digits_classification_exercise.py , Score:  0.00696148932917 , List:  2 , Reps:  2
Word:  pl.axvline , Score:  0.00694539803203 , List:  5 , Reps:  8
Word:  neigh.fit , Score:  0.00693620347648 , List:  17 , Reps:  17
Word:  8.8817841970012523e , Score:  0.00689459533884 , List:  1 , Reps:  1
Word:  iris.data , Score:  0.0068852657247 , List:  46 , Reps:  52
Word:  clf.best_estimator_.gamma , Score:  0.00686638504694 , List:  1 , Reps:  1
Word:  clf.best_score , Score:  0.00686638504694 , List:  1 , Reps:  1
Word:  sklearn.svm , Score:  0.00680792755527 , List:  28 , Reps:  41
Word:  sklearn.metrics.cluster , Score:  0.00676243248055 , List:  7 , Reps:  9
Word:  np.max , Score:  0.00673357779703 , List:  9 , Reps:  14
Word:  covariance.shrunk_covariance , Score:  0.00672872696661 , List:  1 , Reps:  1
Word:  covariance.graph_lasso , Score:  0.00672872696661 , List:  1 , Reps:  1
Word:  covariance.empirical_covariance , Score:  0.00672872696661 , List:  1 , Reps:  1
Word:  covariance.ledoit_wolf , Score:  0.00672872696661 , List:  1 , Reps:  1
Word:  np.random.random , Score:  0.0067262090795 , List:  6 , Reps:  6
Word:  pca.fit_transform , Score:  0.00670526800101 , List:  2 , Reps:  2
Word:  blanche.polytechnique.fr , Score:  0.00669566944375 , List:  3 , Reps:  3
Word:  decomposition.sparse_encode_parallel , Score:  0.00669566944375 , List:  3 , Reps:  3
Word:  mallatpursuit93.pdf , Score:  0.00669566944375 , List:  3 , Reps:  3
Word:  label_prop_model.fit , Score:  0.00667494002761 , List:  2 , Reps:  2
Word:  np.random.random_integers , Score:  0.00667494002761 , List:  2 , Reps:  2
Word:  plot_regression.py , Score:  0.00662251186059 , List:  1 , Reps:  1
Word:  lp_model.transduction , Score:  0.00661776938624 , List:  2 , Reps:  4
Word:  sklearn.multiclass.onevsrestclassifier , Score:  0.00658667826197 , List:  3 , Reps:  3
Word:  sklearn.lda.ldalinear , Score:  0.00658612443278 , List:  1 , Reps:  1
Word:  readme.valgrind , Score:  0.00657580135373 , List:  1 , Reps:  1
Word:  lasso.alpha , Score:  0.00655597265967 , List:  2 , Reps:  2
Word:  pl.cla , Score:  0.00653637989685 , List:  2 , Reps:  3
Word:  scores.std , Score:  0.00651877804351 , List:  3 , Reps:  4
Word:  0.3fs , Score:  0.00650990951075 , List:  10 , Reps:  23
Word:  ward.labels , Score:  0.00649393078115 , List:  3 , Reps:  4
Word:  label.size , Score:  0.00649393078115 , List:  3 , Reps:  4
Word:  cross_validation.kfold , Score:  0.00649308160224 , List:  4 , Reps:  5
Word:  sklearn.neighbors.nearest_centroid , Score:  0.00647902516395 , List:  2 , Reps:  2
Word:  sklearn.linear_model.stochastic_gradient , Score:  0.00646977266568 , List:  2 , Reps:  2
Word:  0.155s , Score:  0.00645440194412 , List:  1 , Reps:  1
Word:  0.033s , Score:  0.00645440194412 , List:  1 , Reps:  1
Word:  2.110s , Score:  0.00645440194412 , List:  1 , Reps:  1
Word:  21.824s , Score:  0.00645440194412 , List:  1 , Reps:  1
Word:  0.932s , Score:  0.00645440194412 , List:  1 , Reps:  1
Word:  0.432s , Score:  0.00645440194412 , List:  1 , Reps:  1
Word:  0.253s , Score:  0.00645440194412 , List:  1 , Reps:  1
Word:  plot_adjusted_for_chance_measures.py , Score:  0.00645440194412 , List:  1 , Reps:  1
Word:  7.992s , Score:  0.00645440194412 , List:  1 , Reps:  1
Word:  multiclass.outputcodeclassifier , Score:  0.00642474925525 , List:  1 , Reps:  1
Word:  multiclass.onevsrestclassifier , Score:  0.00642474925525 , List:  1 , Reps:  1
Word:  multiclass.onevsoneclassifier , Score:  0.00642474925525 , List:  1 , Reps:  1
Word:  neigh.predict , Score:  0.00641209255764 , List:  4 , Reps:  4
Word:  sklearn.covariance , Score:  0.00638689703063 , List:  15 , Reps:  31
Word:  linear_model.lassolarsic , Score:  0.00637619007525 , List:  5 , Reps:  5
Word:  sklearn.pairwise.sigmoid_kernel , Score:  0.00637592897216 , List:  1 , Reps:  1
Word:  sklearn.pairwise.rbf_kernel , Score:  0.00637592897216 , List:  1 , Reps:  1
Word:  sklearn.pairwise.linear_kernel , Score:  0.00637592897216 , List:  1 , Reps:  1
Word:  sklearn.cluster , Score:  0.00635078704676 , List:  20 , Reps:  39
Word:  plot_rfe_with_cross_validation.py , Score:  0.00632307650894 , List:  1 , Reps:  1
Word:  rfecv.n_features , Score:  0.00632307650894 , List:  1 , Reps:  1
Word:  rfecv.fit , Score:  0.00632307650894 , List:  1 , Reps:  1
Word:  obj.fit_transform , Score:  0.00631356096867 , List:  1 , Reps:  1
Word:  obj.score , Score:  0.00631356096867 , List:  1 , Reps:  1
Word:  sklearn.base.baseestimator , Score:  0.00631356096867 , List:  1 , Reps:  1
Word:  obj.predict , Score:  0.00631356096867 , List:  1 , Reps:  1
Word:  obj.transform , Score:  0.00631356096867 , List:  1 , Reps:  1
Word:  obj.fit , Score:  0.00631356096867 , List:  1 , Reps:  1
Word:  vectorizer.build_analyzer , Score:  0.00625873847922 , List:  2 , Reps:  2
Word:  metrics.homogeneity_score , Score:  0.00625380072195 , List:  6 , Reps:  6
Word:  pl.cm.gray , Score:  0.00625052744541 , List:  8 , Reps:  11
Word:  v2.pdf , Score:  0.00624268769752 , List:  4 , Reps:  4
Word:  www.cs.technion.ac.il , Score:  0.00624268769752 , List:  4 , Reps:  4
Word:  np.std , Score:  0.0062246557721 , List:  5 , Reps:  7
Word:  plot_sgd_separating_hyperplane.py , Score:  0.00621995739612 , List:  1 , Reps:  1
Word:  np.ndenumerate , Score:  0.00621995739612 , List:  1 , Reps:  1
Word:  feature_selection.f_classif , Score:  0.00620930248351 , List:  2 , Reps:  2
Word:  gp.theta , Score:  0.00620386138807 , List:  1 , Reps:  2
Word:  pl.fill , Score:  0.00620386138807 , List:  1 , Reps:  2
Word:  ax.w_zaxis.set_ticklabels , Score:  0.00618871604539 , List:  3 , Reps:  5
Word:  ax.w_yaxis.set_ticklabels , Score:  0.00618871604539 , List:  3 , Reps:  5
Word:  ax.w_xaxis.set_ticklabels , Score:  0.00618871604539 , List:  3 , Reps:  5
Word:  digits.images , Score:  0.00618598272591 , List:  12 , Reps:  15
Word:  np.pi , Score:  0.00617623492553 , List:  7 , Reps:  9
Word:  plot_random_dataset.py , Score:  0.00616511574384 , List:  1 , Reps:  1
Word:  www.cs.umass.edu , Score:  0.00615600244235 , List:  5 , Reps:  7
Word:  plot_sparse_coding.py , Score:  0.0061470494706 , List:  1 , Reps:  1
Word:  random.seed , Score:  0.006145372209 , List:  2 , Reps:  2
Word:  random.shuffle , Score:  0.006145372209 , List:  2 , Reps:  2
Word:  modified_huber.loss , Score:  0.00614254943438 , List:  1 , Reps:  1
Word:  hinge.loss , Score:  0.00614254943438 , List:  1 , Reps:  1
Word:  sklearn.linear_model.sgd_fast , Score:  0.00614254943438 , List:  1 , Reps:  1
Word:  plot_sgd_loss_functions.py , Score:  0.00614254943438 , List:  1 , Reps:  1
Word:  squared_loss.loss , Score:  0.00614254943438 , List:  1 , Reps:  1
Word:  ax.set_zlabel , Score:  0.00610381582259 , List:  2 , Reps:  3
Word:  np.random.randomstate , Score:  0.00609067109128 , List:  17 , Reps:  18
Word:  x.shape , Score:  0.00608143333893 , List:  28 , Reps:  31
Word:  plot_separating_hyperplane_unbalanced.py , Score:  0.00606704448833 , List:  1 , Reps:  1
Word:  wclf.coef , Score:  0.00606704448833 , List:  1 , Reps:  1
Word:  err_cov_emp_full.mean , Score:  0.00605937716365 , List:  1 , Reps:  2
Word:  anova_svm.predict , Score:  0.00605472462542 , List:  2 , Reps:  2
Word:  clf_1.fit , Score:  0.0060539123574 , List:  1 , Reps:  1
Word:  plot_tree_regression.py , Score:  0.0060539123574 , List:  1 , Reps:  1
Word:  clf_2.predict , Score:  0.0060539123574 , List:  1 , Reps:  1
Word:  clf_1.predict , Score:  0.0060539123574 , List:  1 , Reps:  1
Word:  clf_2.fit , Score:  0.0060539123574 , List:  1 , Reps:  1
Word:  op.add_option , Score:  0.00605327556216 , List:  2 , Reps:  6
Word:  sklearn.tree.extratreeclassifier , Score:  0.00602349068727 , List:  1 , Reps:  1
Word:  plot_svm_nonlinear.py , Score:  0.00596779696114 , List:  1 , Reps:  1
Word:  pl.cm.puor_r , Score:  0.00596779696114 , List:  1 , Reps:  1
Word:  np.logical_xor , Score:  0.00596779696114 , List:  1 , Reps:  1
Word:  plt.legend , Score:  0.00596476001791 , List:  2 , Reps:  3
Word:  linear_model.lassocv , Score:  0.00595089021906 , List:  4 , Reps:  4
Word:  x_train.shape , Score:  0.00594267368441 , List:  6 , Reps:  6
Word:  cross_validation.leavepout , Score:  0.00594200089288 , List:  2 , Reps:  2
Word:  pl.title , Score:  0.00593278891757 , List:  71 , Reps:  121
Word:  nndsvd.pdf , Score:  0.00590401345252 , List:  2 , Reps:  2
Word:  www.cs.rpi.edu , Score:  0.00590401345252 , List:  2 , Reps:  2
Word:  j.l , Score:  0.00587997374027 , List:  1 , Reps:  1
Word:  emmanuelle.gouillart , Score:  0.00583038484718 , List:  2 , Reps:  2
Word:  pl.contour , Score:  0.00581206229788 , List:  13 , Reps:  17
Word:  cross_validation.stratifiedkfold , Score:  0.00580876997778 , List:  2 , Reps:  2
Word:  sklearn.multiclass , Score:  0.00580678236045 , List:  6 , Reps:  18
Word:  k_means.labels , Score:  0.00579720819224 , List:  4 , Reps:  4
Word:  k_means.fit , Score:  0.00579720819224 , List:  4 , Reps:  4
Word:  svr_rbf.fit , Score:  0.00578271711052 , List:  1 , Reps:  1
Word:  svr_poly.fit , Score:  0.00578271711052 , List:  1 , Reps:  1
Word:  pl.hold , Score:  0.00578271711052 , List:  1 , Reps:  1
Word:  svr_lin.fit , Score:  0.00578271711052 , List:  1 , Reps:  1
Word:  plot_svm_regression.py , Score:  0.00578271711052 , List:  1 , Reps:  1
Word:  digits.target , Score:  0.00575448688869 , List:  17 , Reps:  26
Word:  pl.scatter , Score:  0.00573437313566 , List:  49 , Reps:  65
Word:  feature_selection.f_regression , Score:  0.0057300968378 , List:  2 , Reps:  2
Word:  sklearn.multiclass.onevsoneclassier , Score:  0.00571275203397 , List:  2 , Reps:  7
Word:  np.zeros , Score:  0.00570197850196 , List:  16 , Reps:  26
Word:  plot_gmm_pdf.py , Score:  0.00565793831919 , List:  1 , Reps:  1
Word:  clf.eval , Score:  0.00565793831919 , List:  1 , Reps:  1
Word:  plot_separating_hyperplane.py , Score:  0.00565031820024 , List:  1 , Reps:  1
Word:  plot_sgd_penalties.py , Score:  0.00564651583268 , List:  1 , Reps:  1
Word:  k.t , Score:  0.00563892642968 , List:  1 , Reps:  1
Word:  linear_model.elasticnetcv , Score:  0.00562692111615 , List:  3 , Reps:  3
Word:  np.flatnonzero , Score:  0.0056162801388 , List:  1 , Reps:  1
Word:  np.linalg.lstsq , Score:  0.0056162801388 , List:  1 , Reps:  1
Word:  plot_sgd_weighted_classes.py , Score:  0.00560502506838 , List:  1 , Reps:  1
Word:  wclf.coef_.ravel , Score:  0.00560502506838 , List:  1 , Reps:  1
Word:  clf.intercept , Score:  0.00560479551988 , List:  10 , Reps:  10
Word:  pca.transform , Score:  0.00559817275913 , List:  4 , Reps:  8
Word:  gmm.fit , Score:  0.00553942371435 , List:  3 , Reps:  3
Word:  np.copy , Score:  0.00553459175447 , List:  5 , Reps:  6
Word:  boston.data , Score:  0.00552447364795 , List:  2 , Reps:  2
Word:  boston.target , Score:  0.00552447364795 , List:  2 , Reps:  2
Word:  datasets.make_swiss_roll , Score:  0.00549490669768 , List:  1 , Reps:  1
Word:  datasets.make_regression , Score:  0.00549490669768 , List:  1 , Reps:  1
Word:  datasets.make_sparse_coded_signal , Score:  0.00549490669768 , List:  1 , Reps:  1
Word:  datasets.make_spd_matrix , Score:  0.00549490669768 , List:  1 , Reps:  1
Word:  datasets.make_multilabel_classification , Score:  0.00549490669768 , List:  1 , Reps:  1
Word:  datasets.make_sparse_spd_matrix , Score:  0.00549490669768 , List:  1 , Reps:  1
Word:  datasets.make_low_rank_matrix , Score:  0.00549490669768 , List:  1 , Reps:  1
Word:  datasets.make_sparse_uncorrelated , Score:  0.00549490669768 , List:  1 , Reps:  1
Word:  datasets.make_classification , Score:  0.00549490669768 , List:  1 , Reps:  1
Word:  datasets.make_s_curve , Score:  0.00549490669768 , List:  1 , Reps:  1
Word:  p.j , Score:  0.00546270997875 , List:  1 , Reps:  1
Word:  np.exp , Score:  0.00545073836997 , List:  10 , Reps:  11
Word:  manifold.isomap , Score:  0.00544597101527 , List:  3 , Reps:  3
Word:  plot_svm_iris.py , Score:  0.00542386717994 , List:  1 , Reps:  1
Word:  np.floor , Score:  0.00542159624262 , List:  3 , Reps:  3
Word:  cca.fit , Score:  0.00540331624289 , List:  2 , Reps:  2
Word:  np.choose , Score:  0.00539789331632 , List:  4 , Reps:  5
Word:  wclf.intercept , Score:  0.00535392718404 , List:  2 , Reps:  2
Word:  wclf.fit , Score:  0.00535392718404 , List:  2 , Reps:  2
Word:  shrunkcovariance.fit , Score:  0.00535122610163 , List:  1 , Reps:  1
Word:  cross_validation.leaveonelabelout , Score:  0.00534044158851 , List:  2 , Reps:  2
Word:  gnb.fit , Score:  0.00533760975023 , List:  1 , Reps:  1
Word:  coefs_.append , Score:  0.00531731465612 , List:  1 , Reps:  1
Word:  plot_precision_recall.py , Score:  0.00531394713576 , List:  1 , Reps:  1
Word:  sklearn.feature_extraction.text.tdftransformer , Score:  0.00530969871634 , List:  2 , Reps:  7
Word:  china.shape , Score:  0.00530201425544 , List:  2 , Reps:  2
Word:  names.append , Score:  0.00528216715604 , List:  1 , Reps:  2
Word:  np.median , Score:  0.00528216715604 , List:  1 , Reps:  2
Word:  sklearn.multiclass.outputcodeclassier , Score:  0.00524799910736 , List:  2 , Reps:  7
Word:  pls2.predict , Score:  0.00524458391671 , List:  2 , Reps:  2
Word:  pls2.fit , Score:  0.00524458391671 , List:  2 , Reps:  2
Word:  sklearn.feature_extraction.text.tfidfvectorizer , Score:  0.00522460929475 , List:  1 , Reps:  1
Word:  plot_classification.py , Score:  0.00522135813775 , List:  1 , Reps:  1
Word:  scipy.linalg , Score:  0.00521383721386 , List:  3 , Reps:  3
Word:  covariance.oas , Score:  0.00520815074957 , List:  2 , Reps:  2
Word:  plsca.fit , Score:  0.00520665478352 , List:  2 , Reps:  2
Word:  np.mgrid , Score:  0.00515058602899 , List:  4 , Reps:  4
Word:  np.sin , Score:  0.00514163171396 , List:  11 , Reps:  13
Word:  feature_selection.selectpercentile , Score:  0.00513059343764 , List:  3 , Reps:  3
Word:  preprocessing.kernelcenterer , Score:  0.00511941581901 , List:  1 , Reps:  1
Word:  svm_gui.py , Score:  0.00511342869051 , List:  2 , Reps:  2
Word:  plot_rbf_parameters.py , Score:  0.00510384581956 , List:  1 , Reps:  1
Word:  cross_validation.stratifiedshufflesplit , Score:  0.00509764430581 , List:  1 , Reps:  1
Word:  cross_validation.leaveoneout , Score:  0.00507372388487 , List:  2 , Reps:  2
Word:  cluster.mean_shift , Score:  0.00503040918907 , List:  1 , Reps:  1
Word:  cluster.ward_tree , Score:  0.00503040918907 , List:  1 , Reps:  1
Word:  cluster.k_means , Score:  0.00503040918907 , List:  1 , Reps:  1
Word:  cluster.spectral_clustering , Score:  0.00503040918907 , List:  1 , Reps:  1
Word:  original.mat , Score:  0.00502137793379 , List:  1 , Reps:  1
Word:  mnist.target , Score:  0.00502137793379 , List:  1 , Reps:  1
Word:  os.path.join , Score:  0.00502137793379 , List:  1 , Reps:  1
Word:  mnist.data.shape , Score:  0.00502137793379 , List:  1 , Reps:  1
Word:  mnist.target.shape , Score:  0.00502137793379 , List:  1 , Reps:  1
Word:  os.listdir , Score:  0.00502137793379 , List:  1 , Reps:  1
Word:  sklearn.cross_validation.stratifiedkfold , Score:  0.00501568638373 , List:  3 , Reps:  3
Word:  classifier.predict , Score:  0.00501210994656 , List:  3 , Reps:  4
Word:  clf.coef_.ravel , Score:  0.00501002939369 , List:  2 , Reps:  2
Word:  sparse_lasso.coef , Score:  0.00499670836824 , List:  1 , Reps:  2
Word:  lars_cv.alphas , Score:  0.00499670836824 , List:  1 , Reps:  2
Word:  dense_lasso.coef , Score:  0.00499670836824 , List:  1 , Reps:  2
Word:  dense_lasso.fit , Score:  0.00499670836824 , List:  1 , Reps:  2
Word:  sparse_lasso.fit , Score:  0.00499670836824 , List:  1 , Reps:  2
Word:  9.9999999999999995e , Score:  0.00497646465557 , List:  2 , Reps:  3
Word:  plot_custom_kernel.py , Score:  0.00496786413698 , List:  1 , Reps:  1
Word:  plot_logistic.py , Score:  0.00496198848454 , List:  1 , Reps:  1
Word:  ols.intercept , Score:  0.00496198848454 , List:  1 , Reps:  1
Word:  g.score , Score:  0.00495612671433 , List:  1 , Reps:  1
Word:  g.covars , Score:  0.00495612671433 , List:  1 , Reps:  1
Word:  g.means , Score:  0.00495612671433 , List:  1 , Reps:  1
Word:  g.predict , Score:  0.00495612671433 , List:  1 , Reps:  1
Word:  event.ydata , Score:  0.00494476838307 , List:  1 , Reps:  3
Word:  self.model.changed , Score:  0.00494476838307 , List:  1 , Reps:  3
Word:  self.ax.text , Score:  0.00494476838307 , List:  1 , Reps:  3
Word:  controller.kernel , Score:  0.00494476838307 , List:  1 , Reps:  3
Word:  event.xdata , Score:  0.00494476838307 , List:  1 , Reps:  3
Word:  sklearn.kmeans , Score:  0.00488400612768 , List:  1 , Reps:  1
Word:  matplotlib.image.axesimage , Score:  0.00487549246215 , List:  1 , Reps:  1
Word:  estimator.param , Score:  0.00487549246215 , List:  1 , Reps:  1
Word:  estimator.estimated_param , Score:  0.00487549246215 , List:  1 , Reps:  1
Word:  linear_model.lassolarscv , Score:  0.00486175898876 , List:  3 , Reps:  3
Word:  plot_digits_agglomeration.py , Score:  0.00482780352552 , List:  1 , Reps:  1
Word:  agglo.labels , Score:  0.00482780352552 , List:  1 , Reps:  1
Word:  sklearn.qda.qdaquadratic , Score:  0.00482502733028 , List:  1 , Reps:  1
Word:  matplotlib.pyplot , Score:  0.00481271390249 , List:  3 , Reps:  3
Word:  peter.prettenhofer , Score:  0.00481116230442 , List:  6 , Reps:  7
Word:  linear_model.ardregression , Score:  0.00480988142349 , List:  2 , Reps:  2
Word:  pl.cm.bone , Score:  0.00480928255234 , List:  2 , Reps:  2
Word:  linear_model.larscv , Score:  0.00480213019933 , List:  2 , Reps:  2
Word:  linear_model.ridgeclassifiercv , Score:  0.00480213019933 , List:  2 , Reps:  2
Word:  normalesup.org , Score:  0.00479785794717 , List:  3 , Reps:  4
Word:  plot_cv_digits.py , Score:  0.00479506500287 , List:  2 , Reps:  2
Word:  np.sort , Score:  0.00479277710123 , List:  5 , Reps:  5
Word:  km.labels , Score:  0.00478788650392 , List:  2 , Reps:  5
Word:  sklearn.multiclass.onevsrestclassier , Score:  0.00477993009441 , List:  2 , Reps:  7
Word:  lasso.fit , Score:  0.00476705864142 , List:  3 , Reps:  3
Word:  numpy.float , Score:  0.00474939204948 , List:  4 , Reps:  5
Word:  np.logspace , Score:  0.00474866321124 , List:  11 , Reps:  12
Word:  decomposition.pca , Score:  0.00472576011544 , List:  6 , Reps:  6
Word:  decomposition.dictionarylearning , Score:  0.0047218472298 , List:  1 , Reps:  1
Word:  decomposition.kernelpca , Score:  0.0047218472298 , List:  1 , Reps:  1
Word:  decomposition.projectedgradientnmf , Score:  0.0047218472298 , List:  1 , Reps:  1
Word:  decomposition.sparsecoder , Score:  0.0047218472298 , List:  1 , Reps:  1
Word:  decomposition.sparsepca , Score:  0.0047218472298 , List:  1 , Reps:  1
Word:  decomposition.probabilisticpca , Score:  0.0047218472298 , List:  1 , Reps:  1
Word:  metrics.auc , Score:  0.00471664813983 , List:  3 , Reps:  3
Word:  linear_model.bayesianridge , Score:  0.00469711697529 , List:  3 , Reps:  3
Word:  sklearn.metrics.classication_report , Score:  0.00469542391011 , List:  1 , Reps:  1
Word:  np.long , Score:  0.00469542391011 , List:  1 , Reps:  1
Word:  sklearn.metrics.classification_report , Score:  0.00469542391011 , List:  1 , Reps:  1
Word:  first_img_data.shape , Score:  0.00468493720121 , List:  1 , Reps:  1
Word:  first_img_data.dtype , Score:  0.00468493720121 , List:  1 , Reps:  1
Word:  sklearn.datasets.load_svmlight_le , Score:  0.00468493720121 , List:  1 , Reps:  1
Word:  joblib.memory.cache , Score:  0.00468493720121 , List:  1 , Reps:  1
Word:  k_means.cluster_centers , Score:  0.00465117656727 , List:  1 , Reps:  1
Word:  mbk.fit , Score:  0.00465117656727 , List:  1 , Reps:  1
Word:  mbk.labels , Score:  0.00465117656727 , List:  1 , Reps:  1
Word:  mbk.cluster_centers , Score:  0.00465117656727 , List:  1 , Reps:  1
Word:  plot_mini_batch_kmeans.py , Score:  0.00465117656727 , List:  1 , Reps:  1
Word:  fig.subplots_adjust , Score:  0.00465117656727 , List:  1 , Reps:  1
Word:  pl.contourf , Score:  0.00463463002435 , List:  9 , Reps:  11
Word:  covariance.shrunkcovariance , Score:  0.00462553612313 , List:  1 , Reps:  1
Word:  covariance.ledoitwolf , Score:  0.00462553612313 , List:  1 , Reps:  1
Word:  covariance.graphlasso , Score:  0.00462553612313 , List:  1 , Reps:  1
Word:  k_means.cluster_centers_.squeeze , Score:  0.00461331087459 , List:  2 , Reps:  2
Word:  lena.reshape , Score:  0.00461331087459 , List:  2 , Reps:  2
Word:  misc.lena , Score:  0.00461331087459 , List:  2 , Reps:  2
Word:  lena_compressed.shape , Score:  0.00461331087459 , List:  2 , Reps:  2
Word:  sp.lena , Score:  0.00461331087459 , List:  2 , Reps:  2
Word:  pl.ylabel , Score:  0.00460898166874 , List:  45 , Reps:  65
Word:  y.ravel , Score:  0.00460718353533 , List:  2 , Reps:  2
Word:  datasets.make_hastie , Score:  0.00458973032012 , List:  2 , Reps:  2
